molecule_chembl_id,canonical_smiles,pchembl_value,standard_value,standard_units
CHEMBL133897,CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1,6.12,750.0,nM
CHEMBL336398,O=C(N1CCCCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC1CC1,7.0,100.0,nM
CHEMBL130628,O=C(N1CCCCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC(F)(F)F,6.52,300.0,nM
CHEMBL130112,CSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)c1ccccc1,5.62,2400.0,nM
CHEMBL130098,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C,7.0,100.0,nM
CHEMBL336538,COc1ccc(-c2nc(SC)n(C(=O)N(C)C)n2)cc1,6.1,800.0,nM
CHEMBL335033,CSc1nc(-c2ccc3ccccc3c2)nn1C(=O)N(C)C,7.3,50.0,nM
CHEMBL338720,CSc1nc(-c2ccc(-c3ccccc3)cc2)nn1C(=O)N(C)C,6.25,560.0,nM
CHEMBL131536,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)c1ccccc1,5.85,1400.0,nM
CHEMBL106126,Cc1c(C(C)C)c(=O)on1C(=O)N1CCC[C@H](C)C1,4.77,17000.0,nM
CHEMBL334971,CCSc1nc(-c2ccc(OC)cc2)nn1C(=O)N(C)c1ccccc1,5.96,1100.0,nM
CHEMBL130666,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N1CCCCC1,7.58,26.0,nM
CHEMBL133388,CSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)C,6.1,800.0,nM
CHEMBL336524,CCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C,7.25,56.0,nM
CHEMBL336276,CCCCCCSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)C,6.7,200.0,nM
CHEMBL334395,CCCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C,6.52,300.0,nM
CHEMBL131320,Cc1ccc(-c2nc(SCC(F)(F)F)n(C(=O)N(C)C)n2)cc1,6.7,200.0,nM
CHEMBL337714,CSc1nc(-c2ccc(C(F)(F)F)cc2)nn1C(=O)N(C)C,6.3,500.0,nM
CHEMBL46151,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(OC)cc1,3.585026652029182,260000.0,nM
CHEMBL65667,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCN4CCOCC4)ccc3N(C)[C@@H]12,5.42,3800.0,nM
CHEMBL431519,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,7.4,40.0,nM
CHEMBL154972,N#CC(C#N)=C1Nc2ccccc2N1CCNCc1ccc(CN2CCCCC2)o1,7.14,73.0,nM
CHEMBL152722,COc1cc(N)c(Cl)cc1C(=O)NCCNCc1ccc(CN(C)C)o1,5.51,3100.0,nM
CHEMBL544022,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.Cl,3.2839966563652006,520000.0,nM
CHEMBL349127,CN1CCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)CC1,5.35,4500.0,nM
CHEMBL156659,Oc1nc2ccccc2n1CCNCc1ccc(CN2CCCCC2)o1,5.92,1200.0,nM
CHEMBL155322,CC1CCCCN1Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,6.27,540.0,nM
CHEMBL154211,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCCC2)o1,7.52,30.0,nM
CHEMBL1203537,CNC(NCCNCc1ccc(CN2CCCCC2)o1)=C(C#N)C#N.Cl,6.08,830.0,nM
CHEMBL345849,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCC(O)CC2)o1,6.41,390.0,nM
CHEMBL154689,CN(C)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,6.41,390.0,nM
CHEMBL346733,CCN(C)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,6.37,430.0,nM
CHEMBL1203539,CCN(CC)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1.Cl,6.22,600.0,nM
CHEMBL63173,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCN4CCOCC4)ccc3N(C)[C@@H]12,4.68,21000.0,nM
CHEMBL292788,CN1CC[C@@]2(C)c3cc(OC(=O)NCCN4CCOCC4)ccc3N(C)[C@@H]12,6.16,700.0,nM
CHEMBL33051,NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1.[Cl-].[Cl-],3.964957688400869,460000.0,nM
CHEMBL155392,CNC(NCCNCc1ccc(CN(C)C)o1)=C(C#N)C#N,6.2,630.0,nM
CHEMBL153311,CNC(NCCNCc1ccc(CN(C(C)C)C(C)C)o1)=C(C#N)C#N,5.68,2100.0,nM
CHEMBL543546,CC(C)N(CCS/C(=N\O)C(=O)c1ccc(Cl)cc1)C(C)C.Cl,3.481486060122113,330000.0,nM
CHEMBL1420,C[n+]1ccccc1C=NO,3.2083360060348345,340000.0,nM
CHEMBL154263,CC1CCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)CC1,6.54,290.0,nM
CHEMBL544669,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(Br)cc1.Cl,3.6777807052660805,210000.0,nM
CHEMBL62664,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,7.4,40.0,nM
CHEMBL155111,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCC2)o1,7.1,80.0,nM
CHEMBL1203534,Cl.N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CC=CCC2)o1,7.02,95.0,nM
CHEMBL541044,CN(C)CCS/C(=N\O)C(=O)c1ccc(Br)cc1.Cl,3.1487416512809245,710000.0,nM
CHEMBL543779,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(C#N)cc1.Cl,3.7447274948966935,180000.0,nM
CHEMBL64011,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,7.22,60.0,nM
CHEMBL65585,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,7.16,70.0,nM
CHEMBL347539,CNC(NCCNCc1ccc(CN2CCCC2)o1)=C(C#N)C#N,6.55,280.0,nM
CHEMBL154433,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCOCC2)o1,4.96,11000.0,nM
CHEMBL157208,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCSCC2)o1,5.82,1500.0,nM
CHEMBL1790041,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,5.915,650.0,nM
CHEMBL65356,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,6.03,930.0,nM
CHEMBL154366,CC1CCCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)C1,6.43,370.0,nM
CHEMBL153821,CC1CCCC(C)N1Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,5.35,4500.0,nM
CHEMBL416644,CC[N+](C)(CC)CCS/C(=N\O)C(=O)c1ccc(F)cc1.[Cl-],3.142667503568732,720000.0,nM
CHEMBL303574,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,5.12,7600.0,nM
CHEMBL65018,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,7.1,80.0,nM
CHEMBL66309,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,6.42,380.0,nM
CHEMBL1203535,COC1CCCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)C1.Cl,5.48,3300.0,nM
CHEMBL152260,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCC(O)C2)o1,6.43,370.0,nM
CHEMBL154950,C/N=c1\c(O)c(O)\c1=N/CCNCc1ccc(CN2CCCCC2)o1,5.03,9300.0,nM
CHEMBL1203538,Cl.N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCCCC2)o1,6.92,120.0,nM
CHEMBL19060,COc1ccccc1CNCCCCCCNCCSSCCNCCCCCCNCc1ccccc1OC,5.14,7244.36,nM
CHEMBL422977,COc1ccccc1CNCCCCCCNCCCCCCCNCCCCCCNCc1ccccc1OC,5.35,4466.84,nM
CHEMBL11805,COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC,6.7909999999999995,169.82,nM
CHEMBL302179,COc1ccccc1CNCCCCCCNCCCCCCNCCCCCCNCc1ccccc1OC,5.19,6456.54,nM
CHEMBL27673,COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,5.27,5370.32,nM
CHEMBL132377,COc1ccccc1CNCCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCNCc1ccccc1OC,6.51,309.03,nM
CHEMBL132133,NCCCCCCNCCSSCCNCCCCCCN,3.300000003143145,501187.23,nM
CHEMBL134488,COc1ccccc1CNCCCCCC(=O)NCCCCCCCCNC(=O)CCCCCNCc1ccccc1OC,5.73,1862.09,nM
CHEMBL134382,COc1ccccc1CNCCCCCCNCCCCCNCCCCCCNCc1ccccc1OC,5.14,7244.36,nM
CHEMBL59109,NC12CC(C(F)(F)F)=CC(Cc3nc(O)ccc31)/C2=C\C(F)(F)F,5.52,3000.0,nM
CHEMBL286990,C[n+]1ccn(COCC(C)(C)[N+](=O)[O-])c1/C=N/O.[Cl-],4.97,10600.0,nM
CHEMBL294891,C/C=C1\C2C=C(C(F)(F)F)CC1(N)c1ccc(O)nc1C2,6.4,400.0,nM
CHEMBL89011,Nc1c2c(nc3ccccc13)-c1ccccc1CO2,3.6108339156354674,245000.0,nM
CHEMBL748,C[n+]1ccccc1/C=N/O.[Cl-],3.2302448824215575,366000.0,nM
CHEMBL50608,Nc1cc(-c2ccccc2)nc2ccccc12,4.94,11480.0,nM
CHEMBL29300,CN(CCn1cc[n+](C)c1/C=N/O)S(C)(=O)=O.[Cl-],5.17,6800.0,nM
CHEMBL27675,C[n+]1ccn(COCCS(C)(=O)=O)c1/C=N/O.[Cl-],4.58,26500.0,nM
CHEMBL435373,CC1=CC2Cc3nc(O)ccc3C(N)(C1)/C2=C/C(F)(F)F,5.7,2000.0,nM
CHEMBL60167,Nc1c2c(nc3ccccc13)-c1ccccc1C2,6.266666666666667,676.0,nM
CHEMBL314800,Nc1c2c(nc3ccccc13)-c1ccccc1CS2,4.73,18580.0,nM
CHEMBL553212,C[n+]1ccn(CCN2CCCC2)c1/C=N/O.[Cl-],4.75,17900.0,nM
CHEMBL156630,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NCc3ccccc3)c(Br)c21,5.38,4190.0,nM
CHEMBL155754,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,6.64,230.0,nM
CHEMBL314658,COc1cc2cc(C(=O)CC3=CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],6.12,750.0,nM
CHEMBL87170,COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccccc4)cc3)sc2cc1OC,8.34,4.6,nM
CHEMBL87959,COc1cc2cc(C(=O)CCC3CC[N+](C)(CCOc4ccccc4)CC3)sc2cc1OC.[Br-],6.41,390.0,nM
CHEMBL87295,CCC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1.[Br-],5.59,2570.0,nM
CHEMBL82810,COc1cc2cc(C(=O)CCc3cc[n+](CC4CCC4)cc3)sc2cc1OC.[Br-],7.4,40.0,nM
CHEMBL157182,C/N=C1/CCc2c1n(C)c1cc(Cl)c(OC(=O)NC)cc21,6.17,670.0,nM
CHEMBL88049,COc1cc2cc(C(=O)CCCCC3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],6.96,110.0,nM
CHEMBL87128,CC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1.[Br-],6.55,280.0,nM
CHEMBL160219,CNC(=O)Oc1ccc2c(c1)c1c(n2C)/C(=N\CCc2ccccc2)CC1,6.8,160.0,nM
CHEMBL445916,CCCn1c2c(c3c(Br)c(OC(=O)NC)ccc31)CC/C2=N/CC,6.64,230.0,nM
CHEMBL85473,COc1cc2cc(C(O)C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],4.71,19580.0,nM
CHEMBL87320,COCC[N+]1(C)CCC(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)CC1.[Br-],7.28,53.0,nM
CHEMBL87280,COC(=O)c1ccc(C[n+]2ccc(CCC(=O)c3cc4cc(OC)c(OC)cc4s3)cc2)cc1,6.0,1000.0,nM
CHEMBL348607,CCCCNC(=O)Oc1ccc2c(c1Br)c1c(n2C)/C(=N\C)CC1,5.5,3170.0,nM
CHEMBL313809,COc1cc2cc(C(=O)C=C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],6.28,520.0,nM
CHEMBL87849,COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccc(F)cc4)cc3)sc2cc1OC,8.59,2.6,nM
CHEMBL314398,COc1cc2cc(C(=O)CC(OC)C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],6.92,120.0,nM
CHEMBL87373,COc1cc2cc(C(=O)CCc3cc[n+](CC4CC4)cc3)sc2cc1OC.[Br-],6.96,110.0,nM
CHEMBL156931,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,5.47,3360.0,nM
CHEMBL83005,COc1cc2cc(C(=O)CC3(O)CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],7.05,90.0,nM
CHEMBL315515,COc1cc2cc(C(=O)CCC3CC[N+](C)(CC4CCCCO4)CC3)sc2cc1OC.[Br-],7.55,28.0,nM
CHEMBL441632,COc1cc2cc(C(=O)CCc3cc[n+](C)cc3)sc2cc1OC.[Br-],6.05,900.0,nM
CHEMBL87937,COCC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1,7.52,30.0,nM
CHEMBL441808,COc1cc2cc(C(=O)CC(O)CCC3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],6.42,380.0,nM
CHEMBL87649,COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccsc4)cc3)sc2cc1OC,8.22,6.0,nM
CHEMBL160836,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,6.85,140.0,nM
CHEMBL156861,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,6.75,180.0,nM
CHEMBL314766,COC(=O)C[N+]1(C)CCC(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)CC1.[Br-],7.27,54.0,nM
CHEMBL88026,COc1cc2cc(C(=O)CCC3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],8.1,8.0,nM
CHEMBL86233,COc1cc2cc(CC3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],5.0,10000.0,nM
CHEMBL155350,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,6.8,160.0,nM
CHEMBL155863,CCC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,5.42,3840.0,nM
CHEMBL87980,C=CC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1.[Br-],6.27,540.0,nM
CHEMBL87441,CCOCC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1,8.15,7.0,nM
CHEMBL158946,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)N(C)C)c(Br)c21,7.22,60.0,nM
CHEMBL87550,COc1cc2cc(C=C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],5.57,2670.0,nM
CHEMBL609440,COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccc([N+](=O)[O-])o4)cc3)sc2cc1OC.[Br-],8.35,4.5,nM
CHEMBL350464,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,5.25,5680.0,nM
CHEMBL313271,COc1cc2cc(C(=O)CCC3CC[N+](C)(Cc4ccc([N+](=O)[O-])o4)CC3)sc2cc1OC.[Br-],7.5,32.0,nM
CHEMBL423313,COc1cc2cc(C(=O)CCC3CC[N+](C)(CC(=O)OC(C)(C)C)CC3)sc2cc1OC.[Br-],7.1,79.0,nM
CHEMBL309667,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCNC1N2,7.96,10.9,nM
CHEMBL419470,C[C@@]12CCNC1Nc1ccc(OC(=O)Nc3ccccc3)cc12,7.66,22.1,nM
CHEMBL80221,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2Cc1ccccc1,6.79,161.0,nM
CHEMBL431844,Nc1c2c(nc3ccccc13)C1CCC2C1,7.206666666666667,31.5,nM
CHEMBL80247,CN1c2ccc(OC(=O)Nc3ccccc3)cc2[C@]2(C)CCNC12,7.86,13.8,nM
CHEMBL418917,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3NC12,7.39,40.8,nM
CHEMBL77896,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)C1N2Cc1ccccc1,5.96,1090.0,nM
CHEMBL369661,Nc1c2c(nc3c(Cl)cccc13)CCCC2,7.16,68.9,nM
CHEMBL74089,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCNC1N2C,7.68,21.0,nM
CHEMBL134057,Nc1c2c(nc3cccc(Cl)c13)CCCC2,7.823333333333333,9.4,nM
CHEMBL76640,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)C1N2C,5.0,9890.0,nM
CHEMBL76241,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)C1N2C,6.48,330.0,nM
CHEMBL431784,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2,7.25,56.7,nM
CHEMBL51934,Nc1c2c(nc3ccccc13)CCCC2O,6.32,164.0,nM
CHEMBL352500,Nc1c2c(nc3cc(Cl)ccc13)C1CCC2C1,8.35,4.5,nM
CHEMBL355740,Nc1c2c(nc3c(Cl)cccc13)C1CCC2C1,7.07,84.3,nM
CHEMBL75919,CN1CC[C@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,5.46,3500.0,nM
CHEMBL309351,C[C@]12CCNC1Nc1ccc(OC(=O)Nc3ccccc3)cc12,6.64,231.0,nM
CHEMBL75743,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCNC1N2,5.83,1490.0,nM
CHEMBL76135,C[C@@]12CCN(Cc3ccccc3)C1N(Cc1ccccc1)c1ccc(OC(=O)Nc3ccccc3)cc12,4.39,41130.0,nM
CHEMBL440497,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(Cc3ccccc3)C1N2Cc1ccccc1,5.45,3560.0,nM
CHEMBL368196,Nc1c2c(nc3cccc(Cl)c13)C1CCC2C1,7.375,42.2,nM
CHEMBL62084,Nc1c2c(nc3ccc(Cl)cc13)CCCC2,6.104285714285714,743.0,nM
CHEMBL172118,Nc1c2c(nc3ccc(Cl)cc13)C1CCC2C1,5.96,1100.0,nM
CHEMBL1202875,Cl.Cl.O.c1ccc(CN2CCC(CCOc3ccc(-c4ccccc4)nn3)CC2)cc1,6.15,710.0,nM
CHEMBL436367,Nc1c2c(nc3c1CCCO3)CCCC2,6.34,455.0,nM
CHEMBL132365,COc1cccc2nc3c(c(N)c12)CCCC3,6.21,615.0,nM
CHEMBL3215535,Cl.Cl.c1ccc(CN2CCC(CCNc3ccc(-c4ccccc4)nn3)CC2)cc1,6.85,140.0,nM
CHEMBL1202865,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CCC4)CC2)cc1,6.92,120.0,nM
CHEMBL133520,Nc1c2c(nc3cccc(F)c13)OCCC2,6.47,335.0,nM
CHEMBL1202884,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4ccc5ccccc5c4nn3)CC2)cc1,6.72,190.0,nM
CHEMBL263198,Nc1c2c(nc3c1CCCC3)CCCC2,6.44,360.0,nM
CHEMBL133906,Cc1cccc2nc3c(c(N)c12)CCCC3,7.0,99.0,nM
CHEMBL1204162,Cl.O.c1ccc(CN2CCC(CCN=c3cc4c(n[nH]3)-c3ccccc3C4)CC2)cc1,7.13,74.0,nM
CHEMBL134240,Nc1c2c(nc3ccc(Cl)cc13)OCCC2,5.005,9810.0,nM
CHEMBL132030,Nc1c2c(nc3cccc(F)c13)CCCC2,7.105,78.0,nM
CHEMBL133448,Nc1c2c(nc3ncccc13)CCCC2,6.37,429.0,nM
CHEMBL130880,Nc1c2c(nc3c1CCC3)CCCC2,6.18,658.0,nM
CHEMBL1202874,Cl.Cl.c1ccc(CN2CCC(CCSc3ccc(-c4ccccc4)nn3)CC2)cc1,6.33,470.0,nM
CHEMBL133441,Nc1c2c(nc3ncccc13)OCCC2,5.2,6262.0,nM
CHEMBL130427,Nc1c2c(nc3cnccc13)CCCC2,5.58,2600.0,nM
CHEMBL134154,COc1cccc2nc3c(c(N)c12)CCCO3,6.22,606.0,nM
CHEMBL132260,Nc1c2c(nc3ccccc13)OCCC2,6.58,266.0,nM
CHEMBL1204299,Cc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1.Cl.Cl.O,7.41,39.0,nM
CHEMBL1204296,CCc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1.Cl.Cl.O,7.18,66.0,nM
CHEMBL1202885,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CC4)CC2)cc1,6.72,190.0,nM
CHEMBL337453,Nc1c2c(nc3cccc(Cl)c13)OCCC2,6.5,313.0,nM
CHEMBL335922,Nc1c2c(nc3c1CCCO3)CCC2,5.95,1120.0,nM
CHEMBL132619,Cc1cccc2nc3c(c(N)c12)CCCO3,6.82,150.0,nM
CHEMBL61515,C=CCC[N+](C)(C)c1ccccc1O.[Br-],5.0,10000.0,nM
CHEMBL61965,COc1ccc(C(=O)COc2ccc([N+](C)(C)Cc3ccccc3)cc2)cc1OC.[Br-],5.0,10000.0,nM
CHEMBL59790,COc1ccc(C(=O)CCc2ccc([N+](C)(C)C)cc2)cc1OC.[Br-],5.52,3000.0,nM
CHEMBL300170,COc1ccc(C(=O)CCc2ccc([N+](C)(C)Cc3ccccc3)cc2)cc1OC.[Br-],5.89,1300.0,nM
CHEMBL61312,C=CC[N+](C)(C)c1cccc(O)c1.[Br-],5.52,3000.0,nM
CHEMBL59192,C=CC[N+](C)(C)c1cccc(OC(C)=O)c1.[Br-],6.0,1000.0,nM
CHEMBL58511,C=CC[N+](C)(C)c1ccc(OCC(=O)c2ccc(OC)c(OC)c2)cc1.[Br-],5.0,10000.0,nM
CHEMBL59074,COc1ccc(C(=O)CCc2cccc([N+](C)(C)Cc3ccccc3)c2)cc1OC.[Br-],5.98,1040.0,nM
CHEMBL60596,C=CC[N+](C)(C)c1ccccc1O.[Br-],5.73,1850.0,nM
CHEMBL62031,COc1ccc(C(=O)COc2cccc([N+](C)(C)C)c2)cc1OC.[Br-],5.0,10000.0,nM
CHEMBL60074,COc1ccc(C(=O)COc2cccc([N+](C)(C)Cc3ccccc3)c2)cc1OC.[Br-],6.48,330.0,nM
CHEMBL60180,COc1ccc(C(=O)COc2ccc([N+](C)(C)C)cc2)cc1OC.[Br-],5.0,10000.0,nM
CHEMBL60745,CC[N+](C)(C)c1cccc(O)c1.[Br-],5.873333333333334,3960.0,nM
CHEMBL58194,C=CC[N+](C)(C)c1ccccc1OC.[Br-],6.0,1000.0,nM
CHEMBL305670,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN[C@@H]1N2C,7.66,23.0,nM
CHEMBL75729,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCc3ccccc3)[C@@H]1N2C,6.74,150.0,nM
CHEMBL74950,COc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,6.55,230.0,nM
CHEMBL74107,CCCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,7.8100000000000005,15.0,nM
CHEMBL74257,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1N2C,6.34,190.0,nM
CHEMBL307721,C=CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3N(C)[C@@H]12,7.425,32.0,nM
CHEMBL308503,CN1CC[C@@]2(C)c3cc(OC(=O)NC(C)(C)C)ccc3N(C)[C@@H]12,4.57,32000.0,nM
CHEMBL308043,CN(C)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,6.623333333333332,310.0,nM
CHEMBL340542,COc1ccc(C(=O)n2cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c3ccccc32)cc1,4.16,70000.0,nM
CHEMBL128894,O=C1CCN(Cc2ccccc2)C/C1=C\c1cccn1C(=O)c1ccccc1,4.52,30000.0,nM
CHEMBL340866,O=C1/C(=C/c2ccc[nH]2)CN(Cc2ccccc2)C/C1=C\c1ccc[nH]1,4.75,18000.0,nM
CHEMBL337002,N#Cc1ccc(C(=O)n2cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c3ccccc32)cc1,4.7,20000.0,nM
CHEMBL422971,O=C1/C(=C/c2cc[nH]c2)CN(Cc2ccccc2)C/C1=C\c1cc[nH]c1,5.22,6000.0,nM
CHEMBL340854,O=C1CCN(Cc2ccccc2)C/C1=C\c1c[nH]c2ccc(OCc3ccccc3)cc12,4.6,25000.0,nM
CHEMBL340599,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc(Cl)cc2)c2ccccc12,4.3,50000.0,nM
CHEMBL128292,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc12,4.3,50000.0,nM
CHEMBL348318,CN1CCC(C2Cc3ccccc3C2=O)CC1,5.48,3300.0,nM
CHEMBL263322,CN1CCC(CCCC2Cc3ccccc3C2=O)CC1,8.82,1.5,nM
CHEMBL340216,COc1ccc2[nH]cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c2c1,5.22,6000.0,nM
CHEMBL131286,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc(F)cc2)c2ccccc12,4.22,60000.0,nM
CHEMBL131318,COc1ccc2c(c1)c(/C=C1\CN(Cc3ccccc3)CCC1=O)cn2C(=O)c1ccccc1,4.1,80000.0,nM
CHEMBL340929,CC(C)(C)OC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21,4.52,30000.0,nM
CHEMBL156157,CN1CCN(CC2Cc3ccccc3C2=O)CC1,7.03,94.0,nM
CHEMBL129684,CC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21,4.96,11000.0,nM
CHEMBL155121,CC1CCN(Cc2cccc3ccccc23)CC1,6.66,220.0,nM
CHEMBL153865,CN1CCC(C[C@@H]2Cc3ccccc3C2=O)CC1,8.28,5.3,nM
CHEMBL157410,CN1CCC(CC2=Cc3ccccc3C2)CC1,5.36,4400.0,nM
CHEMBL155945,CN1CCC(CC/C=C2\Cc3ccccc3C2=O)CC1,9.09,0.82,nM
