molecule_chembl_id,canonical_smiles,pchembl_value,standard_value,standard_units
CHEMBL350093,N#CCCN1CC(=O)OC(c2ccc(OCc3ccccc3)cc2)=N1,7.75,18.0,nM
CHEMBL161907,O=c1c(=O)c2ccc(OCCCC(F)(F)F)cc2c1=O,8.05,9.0,nM
CHEMBL17079,N#CCCn1nc(-c2ccc(OCc3ccccc3)cc2)oc1=S,8.36,4.4,nM
CHEMBL157182,C/N=C1/CCc2c1n(C)c1cc(Cl)c(OC(=O)NC)cc21,3.4034029043735394,395000.0,nM
CHEMBL160347,COc1cc(Br)c2oc(C3CCNCC3)cc2c1,4.63,23400.0,nM
CHEMBL347197,CC/N=C1/CCc2c1n(C)c1ccccc21,4.11,77600.0,nM
CHEMBL348607,CCCCNC(=O)Oc1ccc2c(c1Br)c1c(n2C)/C(=N\C)CC1,3.7569619513137056,175000.0,nM
CHEMBL17092,N#CCCn1nc(-c2ccc(OCc3ccccc3)cc2)oc1=O,8.66,2.2,nM
CHEMBL16530,N#CCCn1nc(-c2ccc(OCc3ccccc3)cc2)sc1=O,8.1,8.0,nM
CHEMBL348961,Cc1cc2c(nn1)-c1cc(OCCCC(F)(F)F)ccc1C2=O,10.85,0.014,nM
CHEMBL346766,C/N=C1/CCc2c1n(C)c1ccccc21,3.498940737782249,317000.0,nM
CHEMBL16623,N#CCCn1nc(-c2ccc(OCc3ccccc3)cc2)sc1=S,7.8,16.0,nM
CHEMBL414637,O=C1CCc2cc(OCCCC(F)(F)F)ccc21,9.5,0.318,nM
CHEMBL158946,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)N(C)C)c(Br)c21,4.29,51000.0,nM
CHEMBL161896,COCC(COc1ccc(OCc2cccc(C(F)(F)F)c2)cc1C(C)=O)C(=O)OC,7.7,20.0,nM
CHEMBL304241,CC(=O)N1N=C(c2ccc(O)cc2)CC1c1cccc(C)c1,4.72,19000.0,nM
CHEMBL62743,CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1ccc(C)cc1,4.38,42000.0,nM
CHEMBL65252,COc1ccc(C2CC(c3ccc(O)cc3)=NN2C(C)=O)c(OC)c1,4.7,20000.0,nM
CHEMBL293004,COc1ccccc1C1CC(c2ccc(O)cc2)=NN1C(C)=O,4.0,100000.0,nM
CHEMBL63223,CC(=O)N1N=C(c2ccc(O)cc2)CC1c1ccccc1Cl,4.05,89000.0,nM
CHEMBL66639,CC(=O)N1N=C(c2ccc(O)cc2)CC1c1ccc(Cl)cc1,4.4,40000.0,nM
CHEMBL418480,CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1ccc(Cl)cc1,3.920818753952375,120000.0,nM
CHEMBL291647,COc1ccc(C2CC(c3ccc(O)cc3O)=NN2C(C)=O)cc1,4.08,83000.0,nM
CHEMBL303594,CC(=O)N1N=C(c2ccc(O)cc2)CC1c1cccc(Cl)c1,4.6,25000.0,nM
CHEMBL294811,CC(=O)N1N=C(c2ccc(O)cc2)CC1c1ccc(C)cc1,4.52,30000.0,nM
CHEMBL65761,COc1ccc(C2CC(c3ccc(O)cc3)=NN2C(C)=O)cc1,5.14,7200.0,nM
CHEMBL303112,COc1ccccc1C1CC(c2ccc(O)cc2O)=NN1C(C)=O,3.886056647693163,130000.0,nM
CHEMBL299655,NNC(=O)C1(c2ccccc2)CC1F,7.7,20.0,nM
CHEMBL2094028,Cl.NC[C@H]1C[C@]1(F)c1ccccc1,5.91,1240.0,nM
CHEMBL500093,Cl.NCC1CC1c1ccccc1,7.48,33.0,nM
CHEMBL2094026,Cl.NCC[C@H]1C[C@]1(F)c1ccccc1,6.31,490.0,nM
CHEMBL2094027,Cl.N[C@H]1C[C@]1(F)c1ccccc1,8.44,3.6,nM
CHEMBL2093957,Cl.N[C@@H]1C[C@]1(F)c1ccccc1,6.72,190.0,nM
CHEMBL1235738,C#CCN[C@H]1CCc2ccccc21,7.85,14.0,nM
CHEMBL332223,CCOC(=O)C1=Cc2ccccc2CC1=O,5.3,5011.87,nM
CHEMBL333180,CCOC(=O)C1=Cc2cc(Br)ccc2CC1=O,6.0,1000.0,nM
CHEMBL123609,O=C(O)C1=Cc2cc(Br)ccc2CC1=O,7.48,33.11,nM
CHEMBL122750,O=C(O)C1=Cc2cc(Cl)ccc2CC1=O,7.64,22.91,nM
CHEMBL331290,O=C(Cl)C1=Cc2cc([N+](=O)[O-])ccc2CC1=O,6.98,104.71,nM
CHEMBL332164,Cc1ccc2c(c1)C=C(C(=O)Cl)C(=O)C2,7.0,100.0,nM
CHEMBL123768,CCOC(=O)C1=Cc2cc(C)ccc2CC1=O,6.0,1000.0,nM
CHEMBL122697,CCOC(=O)C1=Cc2cc(Cl)ccc2CC1=O,6.0,1000.0,nM
CHEMBL340590,O=C(Cl)C1=Cc2cc(Cl)ccc2CC1=O,8.0,10.0,nM
CHEMBL122279,O=C(O)C1=Cc2ccccc2CC1=O,7.76,17.38,nM
CHEMBL125541,O=C(Cl)C1=Cc2cc(Br)ccc2CC1=O,6.96,109.65,nM
CHEMBL331245,Cc1ccc2c(c1)C=C(C(=O)O)C(=O)C2,7.72,19.05,nM
CHEMBL121752,CCOC(=O)C1=Cc2cc([N+](=O)[O-])ccc2CC1=O,6.0,1000.0,nM
CHEMBL123071,O=C(O)C1=Cc2cc([N+](=O)[O-])ccc2CC1=O,7.71,19.5,nM
CHEMBL123155,O=C(Cl)C1=Cc2ccccc2CC1=O,6.94,114.82,nM
CHEMBL122239,Cc1cc2ccc(OC/C=C/C3=CC(=O)C(C)(C)O3)cc2oc1=O,6.23,588.84,nM
CHEMBL326485,CC1(c2ccccc2)OC(/C=C/COc2ccc3ccc(=O)oc3c2)=CC1=O,5.82,1513.56,nM
CHEMBL119017,C/C(=C\COc1ccc2c(C)c(C)c(=O)oc2c1)C1=CC(=O)C(C)(C)O1,6.89,128.82,nM
CHEMBL120770,Cc1cc(=O)oc2cc(OC/C=C/C3=CC(=O)C(C)(C)O3)ccc12,6.77,169.82,nM
CHEMBL118875,Cc1c(C)c2ccc(OC/C=C/C3=CC(=O)C(C)(C)O3)cc2oc1=O,6.2,630.96,nM
CHEMBL118629,CC(=O)/C=C/C=C/COc1ccc2ccc(=O)oc2c1,5.77,1698.24,nM
CHEMBL333655,CC1(C)OC(/C=C/COc2ccc3ccc(=O)oc3c2)=CC1=O,7.55,28.18,nM
CHEMBL130217,NC(=O)/C=C1\CCc2c(F)cc(F)cc21,6.7,200.0,nM
CHEMBL2093956,Cc1ccc([C@@]2(F)C[C@H]2N)cc1.Cl,5.17,6700.0,nM
CHEMBL536057,C=C(CNN)c1ccccc1.Cl,4.15,71000.0,nM
CHEMBL556769,Cl.NNC/C(=C/F)c1ccccc1,6.19,650.0,nM
CHEMBL553631,C=C(CNN)c1ccccc1C.Cl,4.05,90000.0,nM
CHEMBL536059,C=C(CNN)c1ccc(F)cc1.Cl,4.09,81000.0,nM
CHEMBL536060,C=C(CNN)c1ccc(Cl)cc1.Cl,4.61,24500.0,nM
CHEMBL142738,Cc1c(C)c2ccc(NC(=O)c3ccccc3)cc2oc1=O,8.06,8.71,nM
CHEMBL145781,O=c1ccc2ccc(OCc3ccccc3)cc2o1,8.536666666666667,1.698,nM
CHEMBL339565,CC(=O)c1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,7.58,26.3,nM
CHEMBL124935,O=C1c2ccccc2-c2nnc(-c3ccc([N+](=O)[O-])cc3)cc21,8.08,8.318,nM
CHEMBL123895,O=C1c2ccccc2-c2nnc(-c3ccccc3[N+](=O)[O-])cc21,6.28,524.81,nM
CHEMBL339429,N#Cc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,6.93,117.49,nM
CHEMBL339027,N#Cc1cccc(-c2cc3c(nn2)-c2ccccc2C3=O)c1,7.48,33.11,nM
CHEMBL127774,O=C1c2ccccc2-c2nnc(-c3cccc(C(F)(F)F)c3)cc21,8.07,8.511,nM
CHEMBL338094,O=C1c2ccccc2-c2nnc(-c3ccc(Br)cc3)cc21,8.09,8.128,nM
CHEMBL127622,O=C1c2ccccc2-c2nnc(-c3cccc(Br)c3)cc21,8.25,5.623,nM
CHEMBL127517,O=C1c2ccccc2-c2nnc(-c3ccc(Cl)cc3)cc21,7.96,10.96,nM
CHEMBL339626,O=C1c2ccccc2-c2nnc(-c3cccc(Cl)c3)cc21,8.34,4.571,nM
CHEMBL127518,O=C1c2ccccc2-c2nnc(-c3ccccc3Cl)cc21,6.72,190.55,nM
CHEMBL125921,O=C1c2ccccc2-c2nnc(-c3ccc(F)c(F)c3)cc21,8.3,5.012,nM
CHEMBL340701,O=C1c2ccccc2-c2nnc(-c3ccc(F)cc3)cc21,7.83,14.79,nM
CHEMBL127751,O=C1c2ccccc2-c2nnc(-c3cccc(F)c3)cc21,7.37,42.66,nM
CHEMBL125044,COc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,7.13,74.13,nM
CHEMBL125094,COc1cccc(-c2cc3c(nn2)-c2ccccc2C3=O)c1,7.37,42.66,nM
CHEMBL127757,O=C1c2ccccc2-c2nnc(-c3ccc(O)cc3)cc21,6.57,269.15,nM
CHEMBL339561,Cc1ccccc1-c1cc2c(nn1)-c1ccccc1C2=O,6.22,602.56,nM
CHEMBL420523,O=C1c2ccccc2-c2nnc(-c3ccco3)cc21,5.57,2691.53,nM
CHEMBL127982,O=C1c2ccccc2-c2nnc(-c3ccc4ccccc4c3)cc21,8.2,6.31,nM
CHEMBL125843,O=C1c2ccccc2-c2nnc(/C=C/c3ccccc3)cc21,7.58,26.3,nM
CHEMBL126505,O=C1c2ccccc2-c2nnc(CCc3ccccc3)cc21,7.5,31.62,nM
CHEMBL338035,O=C1c2ccccc2-c2nnc(Cc3ccccc3)cc21,6.12,758.58,nM
CHEMBL128029,O=C1c2ccccc2-c2nnc(-c3ccccc3)c(Cc3ccccc3)c21,5.89,1288.25,nM
CHEMBL421088,O=C1c2ccccc2-c2nnc(-c3ccccc3)cc21,6.75,177.83,nM
CHEMBL126504,Cc1nnc2c(c1-c1ccccc1)C(=O)c1ccccc1-2,5.53,2951.21,nM
CHEMBL357614,Cc1c(C)c2ccc(OCc3c(F)c(F)c(F)c(F)c3F)cc2oc1=O,8.79,1.622,nM
CHEMBL142582,Cc1c(C)c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2oc1=O,8.95,1.122,nM
CHEMBL145792,Cc1c(C)c2ccc(OCc3ccc(C#N)cc3)cc2oc1=O,8.63,2.344,nM
CHEMBL274030,Cc1c(C)c2ccc(OCc3ccc(Cl)cc3)cc2oc1=O,8.51,1.479,nM
CHEMBL276076,Cc1c(C)c2ccc(OCc3ccc(F)cc3)cc2oc1=O,8.81,1.549,nM
CHEMBL18966,Cc1ccc(COc2ccc3c(C)c(C)c(=O)oc3c2)cc1,8.86,1.38,nM
CHEMBL356977,Cc1c(C)c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2oc1=O,8.96,1.096,nM
CHEMBL356714,Cc1c(C)c2ccc(OCc3cccc(C#N)c3)cc2oc1=O,8.85,1.413,nM
CHEMBL143555,Cc1c(C)c2ccc(OCc3cccc(C(F)(F)F)c3)cc2oc1=O,8.37,4.266,nM
CHEMBL109018,Cc1c(C)c2ccc(OCc3cccc(Cl)c3)cc2oc1=O,8.575,2.138,nM
CHEMBL108697,Cc1c(C)c2ccc(OCc3cccc(F)c3)cc2oc1=O,8.67,0.912,nM
CHEMBL439811,CC(=O)Nc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1,8.1,7.943,nM
CHEMBL145003,Cc1c(C)c2ccc(OCc3cccc(OC(F)(F)F)c3)cc2oc1=O,8.44,3.631,nM
CHEMBL111310,COc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1,8.78,1.66,nM
CHEMBL109085,Cc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1,8.92,1.202,nM
CHEMBL342327,Cc1c(C)c2ccc(OCc3ccccc3C#N)cc2oc1=O,8.71,1.95,nM
CHEMBL214255,O=c1ccc2ccc(OS(=O)(=O)c3ccccc3)cc2o1,5.65,2238.72,nM
CHEMBL342724,Cc1c(C)c2cc(OCc3ccccc3)c(O)cc2oc1=O,6.9,125.89,nM
CHEMBL142916,Cc1c(C)c2cc(O)c(OCc3ccccc3)cc2oc1=O,8.41,3.89,nM
CHEMBL145452,COc1ccc(S(=O)(=O)Oc2ccc3c(C)c(C)c(=O)oc3c2)cc1,6.7,199.53,nM
CHEMBL18978,Cc1c(C)c2ccc(OS(=O)(=O)c3ccccc3)cc2oc1=O,7.8,15.85,nM
CHEMBL145292,O=c1oc2cc(OCc3ccccc3)ccc2c2ccccc12,8.95,1.122,nM
CHEMBL146222,O=c1oc2cc(OCc3ccccc3)ccc2c2c1CCCC2,8.75,1.778,nM
CHEMBL142799,O=c1oc2cc(OCc3ccccc3)ccc2c2c1CCC2,9.04,0.912,nM
CHEMBL348922,Cc1c(C)c2ccc(NCc3ccccc3)cc2oc1=O,8.86,1.38,nM
CHEMBL111309,Cc1c(C)c2ccc(OCc3ccccc3)cc2oc1=O,8.97,1.072,nM
CHEMBL145374,O=c1cc(-c2ccccc2)c2ccc(OCc3ccccc3)cc2o1,6.59,257.04,nM
CHEMBL145503,Cc1cc(=O)oc2cc(OCc3cccc([N+](=O)[O-])c3)ccc12,8.49,3.236,nM
CHEMBL108660,Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12,8.75,1.585,nM
CHEMBL143316,O=c1ccc2ccc(CNc3ccccc3)cc2o1,7.24,57.54,nM
CHEMBL434695,O=c1ccc2ccc(COc3ccccc3)cc2o1,7.19,64.57,nM
CHEMBL255700,C#CCNCc1ccnc2c(O)cccc12,5.37,4240.0,nM
CHEMBL258420,C#CCN(C)Cc1ccnc2c(O)cccc12,7.24,57.0,nM
CHEMBL257368,C#CCN1CCN(Cc2ccnc3c(O)cccc23)CC1,4.19,64200.0,nM
CHEMBL356385,C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)CCCCCC)c1,5.82,1500.0,nM
CHEMBL255231,C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21,4.345136458992062,120000.0,nM
CHEMBL255230,C#CCN[C@@H]1CCc2cc(Cl)c(OC(=O)N(C)CCC)cc21,4.5,32000.0,nM
CHEMBL255590,NCc1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC1)CO2,4.14,72000.0,nM
CHEMBL502371,CC1CCCC/C1=N/Nc1nc(-c2ccccc2)cs1,6.15,711.23,nM
CHEMBL498683,CC1CCCC/C1=N/Nc1nc(-c2ccc(C#N)cc2)cs1,7.58,26.23,nM
CHEMBL498507,CC1CCCC/C1=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,7.49,32.33,nM
CHEMBL457535,COc1ccc(-c2csc(N/N=C3/CCCCC3C)n2)cc1,5.62,2370.0,nM
CHEMBL498506,Cc1ccc(-c2csc(N/N=C3/CCCCC3C)n2)cc1,6.85,142.64,nM
CHEMBL498505,CC1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2F)cs1,7.85,14.2,nM
CHEMBL496281,CC1CCCC/C1=N/Nc1nc(-c2ccc(Cl)cc2Cl)cs1,4.57,26810.0,nM
CHEMBL496280,CC1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2)cs1,6.69,203.83,nM
CHEMBL496279,CC1CCCC/C1=N/Nc1nc(-c2ccc(Cl)cc2)cs1,4.88,13120.0,nM
CHEMBL497674,C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2)cs1,7.325,47.24,nM
CHEMBL508324,C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc(C#N)cc2)cs1,7.49,32.48,nM
CHEMBL456150,C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc(C#N)cc2)cs1,7.2,63.02,nM
CHEMBL453703,C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,8.004999999999999,9.8,nM
CHEMBL498694,C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,7.78,16.58,nM
CHEMBL497676,C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2F)cs1,7.52,30.08,nM
CHEMBL497675,C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2F)cs1,7.44,36.06,nM
CHEMBL524447,C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2)cs1,7.66,22.01,nM
CHEMBL472080,O=C(NC1CCCCC1)c1cc2ccccc2oc1=O,6.3,500.0,nM
CHEMBL472081,CC(C)NC(=O)c1cc2ccccc2oc1=O,4.79,25360.0,nM
CHEMBL512883,CC(C)CNC(=O)c1cc2ccccc2oc1=O,5.49,3270.0,nM
CHEMBL472638,NCCNC(=O)c1cc2ccccc2oc1=O,5.12,7680.0,nM
CHEMBL494795,O=C(Nc1ccccc1)c1cc2ccccc2oc1=O,6.12,760.0,nM
CHEMBL469350,O=C(Nc1ccccc1Cc1ccccc1)c1cc2ccccc2oc1=O,6.04,910.0,nM
CHEMBL445184,Cc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1,6.125,600.0,nM
CHEMBL469362,COc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1,6.19,640.0,nM
CHEMBL508698,O=C(Nc1cccc(F)c1)c1cc2ccccc2oc1=O,6.6,250.0,nM
CHEMBL512843,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,6.15,710.0,nM
CHEMBL469583,CCc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,6.05,890.0,nM
CHEMBL470213,CC(C)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,6.19,650.0,nM
CHEMBL470420,COc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,6.09,820.0,nM
CHEMBL470220,CSc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,5.55,2840.0,nM
CHEMBL470221,O=C(Nc1ccc(F)cc1)c1cc2ccccc2oc1=O,7.17,67.0,nM
CHEMBL513209,O=C(O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,5.94,1140.0,nM
CHEMBL470226,CS(=O)(=O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,8.85,1.4,nM
CHEMBL453410,O=C(Nc1ccc(O)cc1)c1cc2ccccc2oc1=O,6.1,800.0,nM
CHEMBL469818,Cc1cccc(Cl)c1NC(=O)c1cc2ccccc2oc1=O,4.72,19070.0,nM
CHEMBL511966,Cc1ccc(C)c(NC(=O)c2cc3ccccc3oc2=O)c1,4.65,22450.0,nM
CHEMBL470020,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)c(C)c1,4.86,13740.0,nM
CHEMBL511967,Cc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1C,4.74,18270.0,nM
CHEMBL512719,Cc1cccc(C)c1NC(=O)c1cc2ccccc2oc1=O,5.89,1290.0,nM
CHEMBL472069,O=C(Nc1c(F)cccc1F)c1cc2ccccc2oc1=O,5.04,9230.0,nM
CHEMBL450518,COc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1OC,6.07,860.0,nM
CHEMBL471232,Cc1cc(C)cc(NC(=O)c2cc3ccccc3oc2=O)c1,6.16,700.0,nM
CHEMBL508793,COc1cc(NC(=O)c2cc3ccccc3oc2=O)cc(OC)c1,5.38,4180.0,nM
CHEMBL469768,O=C(Nc1c(F)c(F)c(F)c(F)c1F)c1cc2ccccc2oc1=O,6.34,460.0,nM
CHEMBL511789,N#Cc1c(F)c(F)c(NC(=O)c2cc3ccccc3oc2=O)c(F)c1F,6.07,860.0,nM
CHEMBL513549,O=C(Nc1c(F)c(F)nc(F)c1F)c1cc2ccccc2oc1=O,6.24,580.0,nM
CHEMBL469976,O=C(NCc1ccccc1)c1cc2ccccc2oc1=O,5.71,1960.0,nM
CHEMBL448696,CN(C(=O)c1cc2ccccc2oc1=O)c1ccccc1,5.05,8890.0,nM
CHEMBL471447,O=C(NC1CCCCC1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,4.19,64450.0,nM
CHEMBL499266,CC(C)CNC(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O,5.02,9590.0,nM
CHEMBL512703,CC(C)c1ccc(NC(=O)c2cc3ccc(OCc4ccccc4)cc3oc2=O)cc1,5.43,3690.0,nM
CHEMBL470612,N#Cc1c(F)c(F)c(NC(=O)c2cc3ccc(OCc4ccccc4)cc3oc2=O)c(F)c1F,4.78,16540.0,nM
CHEMBL472218,O=C(Nc1ccccc1Cc1ccccc1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,4.2,63520.0,nM
CHEMBL469571,Cc1cccc(Cl)c1NC(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O,4.21,61490.0,nM
CHEMBL469782,COc1ccc(NC(=O)c2cc3ccc(OCc4ccccc4)cc3oc2=O)cc1OC,5.36,4390.0,nM
CHEMBL469783,COc1cc(NC(=O)c2cc3ccc(OCc4ccccc4)cc3oc2=O)cc(OC)c1,5.47,3360.0,nM
CHEMBL502021,O=C(NCc1ccccc1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,6.0,990.0,nM
CHEMBL526897,O=C(NNc1ccccc1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,5.34,4520.0,nM
CHEMBL500683,N#Cc1c(F)c(F)c(NC(=O)c2cc3ccc(OCc4ccc(F)cc4)cc3oc2=O)c(F)c1F,5.46,3450.0,nM
CHEMBL484769,Cc1cccc(Cl)c1NC(=O)c1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,4.38,41640.0,nM
CHEMBL484410,COc1ccc(NC(=O)c2cc3ccc(OCc4ccc(F)cc4)cc3oc2=O)cc1OC,5.54,2870.0,nM
CHEMBL519678,COc1cc(NC(=O)c2cc3ccc(OCc4ccc(F)cc4)cc3oc2=O)cc(OC)c1,4.67,21560.0,nM
CHEMBL470008,CN(C(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O)c1ccccc1,5.62,2370.0,nM
CHEMBL471228,COc1ccc(NC(=O)c2cc3ccc(OCc4ccccc4)c(C)c3oc2=O)cc1OC,5.3,4980.0,nM
CHEMBL1179,N[C@@H]1C[C@H]1c1ccccc1,5.113333333333333,19000.0,nM
CHEMBL511601,N[C@]1(c2ccccc2)C[C@]1(F)c1ccccc1,4.7,20000.0,nM
CHEMBL469024,N[C@H]1C[C@@]1(F)c1ccccc1,4.43,37000.0,nM
CHEMBL500248,COc1ccc([C@@]2(F)C[C@H]2N)cc1OC,3.327902142064283,470000.0,nM
CHEMBL468855,COc1ccc([C@@]2(F)C[C@@H]2N)cc1OC,3.638272163982407,230000.0,nM
CHEMBL468854,COc1ccc([C@@]2(F)C[C@H]2N)cc1,4.75,18000.0,nM
CHEMBL462630,COc1ccc([C@@]2(F)C[C@@H]2N)cc1,5.29,5100.0,nM
CHEMBL450413,Cc1ccc([C@@]2(F)C[C@H]2N)cc1,4.52,30000.0,nM
CHEMBL468852,Cc1ccc([C@@]2(F)C[C@@H]2N)cc1,4.89,13000.0,nM
CHEMBL446059,N[C@@H]1C[C@]1(F)c1ccc(C(F)(F)F)cc1,5.15,7100.0,nM
CHEMBL468597,N[C@H]1C[C@]1(F)c1ccc(C(F)(F)F)cc1,5.27,5400.0,nM
CHEMBL446771,N[C@@H]1C[C@]1(F)c1ccc(F)cc1,5.0,10000.0,nM
CHEMBL447729,N[C@H]1C[C@]1(F)c1ccc(F)cc1,5.31,4900.0,nM
CHEMBL460269,N[C@@H]1C[C@]1(F)c1ccc(Cl)cc1,5.32,4800.0,nM
CHEMBL466770,N[C@H]1C[C@]1(F)c1ccc(Cl)cc1,5.43,3700.0,nM
CHEMBL466769,N[C@@H]1C[C@]1(F)c1ccccc1,4.72,19000.0,nM
CHEMBL455782,N[C@H]1C[C@]1(F)c1ccccc1,5.19,6400.0,nM
CHEMBL467794,N[C@@H]1C[C@@H]1c1ccccc1,4.72,19000.0,nM
CHEMBL509322,NC[C@@]1(c2ccccc2)C[C@@H]1F,4.62,24000.0,nM
CHEMBL459523,Cc1cc(=O)oc2c(C)c(O)ccc12,4.15,71320.0,nM
CHEMBL487071,Cc1cc(=O)oc2c(C)c3oc4c(c3cc12)CCC4,4.13,73200.0,nM
CHEMBL504356,COc1c2occc2cc2cc(N)c(=O)oc12,4.78,16530.0,nM
CHEMBL487236,COc1c2ccc(=O)oc2cc2occ(C)c12,3.585026652029182,260000.0,nM
CHEMBL487235,C=C(Br)COc1ccc2c(oc(=O)c3ccccc32)c1C,8.83,1.49,nM
CHEMBL520061,COc1c(OCC(C)=O)ccc2c1oc(=O)c1ccccc12,5.03,9360.0,nM
CHEMBL488072,CC(=O)COc1ccc2c(oc(=O)c3ccccc32)c1C,4.55,28130.0,nM
CHEMBL488075,C=C(Br)COc1ccc2c3c(c(=O)oc2c1C)CCCC3,6.63,236.0,nM
CHEMBL488074,C=C(Br)COc1ccc2c3c(c(=O)oc2c1C)CCC3,8.93,1.18,nM
CHEMBL488063,COc1c(OCC(C)=O)ccc2c3c(c(=O)oc12)CCCC3,4.92,12120.0,nM
CHEMBL488073,CC(=O)COc1ccc2c3c(c(=O)oc2c1C)CCCC3,4.76,17300.0,nM
CHEMBL488076,CC(=O)COc1ccc2c3c(c(=O)oc2c1C)CCC3,6.78,165.0,nM
CHEMBL487050,COc1c(OCC(C)=O)ccc2c3c(c(=O)oc12)CCC3,4.89,12980.0,nM
CHEMBL372943,Cc1cc(=O)oc2cc(OC3CCCC3=O)ccc12,5.25,5570.0,nM
CHEMBL488917,Cc1cc(=O)oc2c(C)c(OC3CCCCC3=O)ccc12,5.41,3870.0,nM
CHEMBL488916,Cc1cc(=O)oc2c(C)c(OC3CCCC3=O)ccc12,4.97,10600.0,nM
CHEMBL519426,COc1c(OC2CCCC2=O)ccc2ccc(=O)oc12,3.0675262353228465,856000.0,nM
CHEMBL488267,COc1cc(OCC(C)=O)cc2oc(=O)ccc12,4.36,44100.0,nM
CHEMBL488266,COc1c(O)ccc2c3c(c(=O)oc12)CCCC3,4.3,50200.0,nM
CHEMBL12208,Cc1cc(=O)oc2cc(O)ccc12,4.09,80410.0,nM
CHEMBL560280,CC(=O)N1N=C(c2c(O)cccc2O)CC1c1cccc(C)c1,7.22,60.0,nM
CHEMBL550000,Oc1ccc(C2=NN(c3ccccc3)CC2)cc1,5.52,3000.0,nM
CHEMBL286796,CCOC(=O)/C=C/c1ccc(O)c(OC)c1,5.17,6700.0,nM
CHEMBL551075,COc1cc(O)ccc1O,5.05,8900.0,nM
CHEMBL561746,Cc1ccc(C2(F)CC2N)cc1,4.89,13000.0,nM
CHEMBL126,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,5.225,17000.0,nM
CHEMBL554831,NC1CC1(F)c1ccccc1,4.72,19000.0,nM
CHEMBL557213,CCNC(=S)N1N=C(c2ccc(OC)cc2)CC1c1cccs1,4.66,22000.0,nM
CHEMBL562142,COc1ccc(C2CC(c3ccccc3)=NN2C(C)=O)cc1OC,4.6,25000.0,nM
CHEMBL562143,CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1ccccc1,4.52,30000.0,nM
CHEMBL554514,CC(=O)N1N=C(c2ccccc2)CC1c1ccccc1C,4.42,38000.0,nM
CHEMBL564016,COc1ccc(C2=NN(C(C)=O)C(c3ccccc3C)C2)c(OC)c1,4.4,40000.0,nM
CHEMBL539970,Cc1ccc(C2=NN(c3ccccc3)CC2)cc1,4.3,50000.0,nM
CHEMBL87333,Oc1ccc(/C=C\c2cc(O)cc(O)c2)cc1,4.21,61000.0,nM
