molecule_chembl_id,canonical_smiles,pchembl_value,standard_value,standard_units
CHEMBL3945269,Cn1cc(-c2cc3c(-c4cc(N5CCC(n6cccn6)C5)ncn4)n[nH]c3cc2F)cn1,7.13,73.5,nM
CHEMBL3922487,Cc1nc2c(o1)CCN(c1cc(-c3n[nH]c4cc(F)c(-c5cnn(C)c5)cc34)ncn1)C2,7.27,53.4,nM
CHEMBL3953662,Cn1cc(-c2cc3c(-c4cc(N5CCN6C(=O)OCC6C5)ncn4)n[nH]c3cc2F)cn1,7.19,64.2,nM
CHEMBL3917028,Cn1cc(-c2cc3c(-c4cc(N5CCC(F)(C#N)CC5)ncn4)n[nH]c3cc2F)cn1,7.41,39.4,nM
CHEMBL4106502,CO[C@@H]1CN(c2cc(-c3n[nH]c4cc(F)c(-c5cnn(C)c5)cc34)ncn2)C[C@H]1O,7.44,36.2,nM
CHEMBL4107319,CN(C)[C@@H]1CN(c2cc(-c3n[nH]c4cc(F)c(-c5cnn(C)c5)cc34)ncn2)C[C@H]1O,7.17,67.1,nM
CHEMBL3901594,Cn1cc(-c2cc3c(-c4cc(N5CCS(=O)(=O)CC5)ncn4)n[nH]c3cc2F)cn1,6.84,145.9,nM
CHEMBL3931403,Cn1cc(-c2cc3c(-c4cc(N5CCC(F)(CO)CC5)ncn4)n[nH]c3cc2F)cn1,7.82,15.3,nM
CHEMBL4107416,CN(C)[C@@H]1CCN(c2cc(-c3n[nH]c4cc(F)c(-c5cnn(C)c5)cc34)ncn2)C1,7.24,58.0,nM
CHEMBL3930214,Cn1cc(-c2cc3c(-c4cc(N5CCN(CCCO)CC5)ncn4)n[nH]c3cc2F)cn1,7.9,12.6,nM
CHEMBL3961170,Cn1cc(-c2cc3c(-c4cc(N5CCc6nccnc6C5)ncn4)n[nH]c3cc2F)cn1,7.96,11.1,nM
CHEMBL4107947,CO[C@@H]1CCN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)C1,8.4,4.0,nM
CHEMBL3939048,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CCCC(F)(F)C5)ncn4)c3c2)cn1,8.66,2.2,nM
CHEMBL3907548,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CCn6ncnc6C5)ncn4)c3c2)cn1,8.07,8.5,nM
CHEMBL3944448,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CC[C@@H](CF)C5)ncn4)c3c2)cn1,8.64,2.3,nM
CHEMBL3900844,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CC[C@H](CO)C5)ncn4)c3c2)cn1,8.6,2.5,nM
CHEMBL3925366,CC(O)C1CCN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)C1,8.64,2.3,nM
CHEMBL4113045,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CC[C@@H](CO)C5)ncn4)c3c2)cn1,8.54,2.9,nM
CHEMBL3984695,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CCCC(C)(O)C5)ncn4)c3c2)cn1,8.1,7.9,nM
CHEMBL4110232,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)CCO1,8.72,1.9,nM
CHEMBL3902073,CO[C@H]1CCN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)C1,8.59,2.6,nM
CHEMBL3980373,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CC[S+]([O-])CC5)ncn4)c3c2)cn1,7.57,26.8,nM
CHEMBL3909904,C[C@H]1CN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)CCO1,8.66,2.2,nM
CHEMBL3894658,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5C[C@H](F)[C@@H](F)C5)ncn4)c3c2)cn1,8.42,3.8,nM
CHEMBL3895725,Cc1nc2c(o1)CCN(c1cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn1)C2,8.55,2.8,nM
CHEMBL3967017,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CCN6C(=O)OCC6C5)ncn4)c3c2)cn1,8.2,6.3,nM
CHEMBL3904679,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CCCC6(CCO6)C5)ncn4)c3c2)cn1,7.96,10.9,nM
CHEMBL3972322,CN(C)[C@H]1CN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)C[C@@H]1O,7.87,13.5,nM
CHEMBL3975424,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CCS(=O)(=O)CC5)ncn4)c3c2)cn1,7.65,22.4,nM
CHEMBL3946083,CN(C)[C@H]1CCN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)C1,8.34,4.6,nM
CHEMBL3948540,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CCOC(C)(C)C5)ncn4)c3c2)cn1,8.05,8.9,nM
CHEMBL3911917,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CCC(F)(F)CC5)ncn4)c3c2)cn1,8.34,4.6,nM
CHEMBL3973863,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CCC(n6cccn6)C5)ncn4)c3c2)cn1,8.44,3.6,nM
CHEMBL3902903,CO[C@H]1CN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)C[C@@H]1O,8.22,6.0,nM
CHEMBL3962905,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CCC(F)(CO)CC5)ncn4)c3c2)cn1,8.54,2.9,nM
CHEMBL3897407,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CCN(CCCO)CC5)ncn4)c3c2)cn1,8.52,3.0,nM
CHEMBL3957537,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CCC(F)(F)C5)ncn4)c3c2)cn1,8.43,3.7,nM
CHEMBL3986234,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CCC(F)(C#N)CC5)ncn4)c3c2)cn1,8.52,3.0,nM
CHEMBL3964035,Cn1cc(-c2ccc3[nH]nc(-c4cc(N5CCc6nccnc6C5)ncn4)c3c2)cn1,8.57,2.7,nM
CHEMBL3955624,CC(C)Oc1cc2c(-c3cc(N4CCn5ncnc5C4)ncn3)n[nH]c2cc1F,8.15,7.1,nM
CHEMBL3931530,COCC(=O)N1CCN(c2cc(-c3n[nH]c4cc(F)c(OC(C)C)cc34)ncn2)CC1,8.25,5.6,nM
CHEMBL3946914,CC(C)Oc1cc2c(-c3cc(N4CCOC(C(F)(F)F)C4)ncn3)n[nH]c2cc1F,7.58,26.6,nM
CHEMBL3919113,CC(C)Oc1cc2c(-c3cc(N4CCN(C5CCS(=O)(=O)C5)CC4)ncn3)n[nH]c2cc1F,8.6,2.5,nM
CHEMBL3941596,CC(C)Oc1cc2c(-c3cc(N4CCn5nc(C(F)(F)F)nc5C4C)ncn3)n[nH]c2cc1F,6.75,176.0,nM
CHEMBL3904489,CC(C)Oc1cc2c(-c3cc(N4CC[C@H](CO)C4)ncn3)n[nH]c2cc1F,7.99,10.2,nM
CHEMBL4106457,CC(C)Oc1cc2c(-c3cc(N4CC[C@@H](CO)C4)ncn3)n[nH]c2cc1F,8.54,2.9,nM
CHEMBL3975329,CC(C)Oc1cc2c(-c3cc(N4CCC(F)(F)C4)ncn3)n[nH]c2cc1F,8.21,6.1,nM
CHEMBL3892022,CC(C)Oc1cc2c(-c3cc(N4CC[S+]([O-])CC4)ncn3)n[nH]c2cc1F,8.21,6.1,nM
CHEMBL3966843,CC(C)Oc1cc2c(-c3cc(N4CCc5oncc5C4)ncn3)n[nH]c2cc1F,8.01,9.8,nM
CHEMBL3968354,CC(C)Oc1cc2c(-c3cc(N4C5CCC4COC5)ncn3)n[nH]c2cc1F,7.74,18.2,nM
CHEMBL3897235,COCC1CN(c2cc(-c3n[nH]c4cc(F)c(OC(C)C)cc34)ncn2)CCO1,8.54,2.9,nM
CHEMBL3973695,CC(C)Oc1cc2c(-c3cc(N4CCC(n5cccn5)C4)ncn3)n[nH]c2cc1F,8.21,6.1,nM
CHEMBL3934301,Cc1nc2c(o1)CCN(c1cc(-c3n[nH]c4cc(F)c(OC(C)C)cc34)ncn1)C2,8.19,6.4,nM
CHEMBL3911871,CC(C)Oc1cc2c(-c3cc(N4CCOC(C)(C)C4)ncn3)n[nH]c2cc1F,8.21,6.2,nM
CHEMBL3939844,CC(C)Oc1cc2c(-c3cc(N4CCC(F)(C#N)CC4)ncn3)n[nH]c2cc1F,7.75,17.7,nM
CHEMBL3924286,CO[C@H]1CN(c2cc(-c3n[nH]c4cc(F)c(OC(C)C)cc34)ncn2)C[C@@H]1O,8.11,7.7,nM
CHEMBL3948602,CC(C)Oc1cc2c(-c3cc(N4C[C@H](O)[C@@H](N(C)C)C4)ncn3)n[nH]c2cc1F,8.1,7.9,nM
CHEMBL3930912,CC(C)Oc1cc2c(-c3cc(N4CCS(=O)(=O)CC4)ncn3)n[nH]c2cc1F,7.62,24.0,nM
CHEMBL3958420,CC(C)Oc1cc2c(-c3cc(N4CCC(F)(CO)CC4)ncn3)n[nH]c2cc1F,8.64,2.3,nM
CHEMBL3917046,CCOC(=O)N1CCN(c2cc(-c3n[nH]c4cc(F)c(OC(C)C)cc34)ncn2)CC1,8.21,6.1,nM
CHEMBL3986785,CC(C)Oc1cc2c(-c3cc(N4CC[C@H](N(C)C)C4)ncn3)n[nH]c2cc1F,8.15,7.0,nM
CHEMBL3926035,CC(C)Oc1cc2c(-c3cc(N4CCN(CCCO)CC4)ncn3)n[nH]c2cc1F,8.51,3.1,nM
CHEMBL4113347,CC(C)Oc1cc2c(-c3cc(N4[C@H](C)COC[C@H]4C)ncn3)n[nH]c2cc1F,7.21,62.1,nM
CHEMBL3946153,CC(C)Oc1cc2c(-c3cc(N4[C@H](C)COC[C@@H]4C)ncn3)n[nH]c2cc1F,8.27,5.4,nM
CHEMBL3940460,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CCn5ncnc5C4)ncn3)c2c1,7.7,20.2,nM
CHEMBL4108202,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CCOC[C@H]4C)ncn3)c2c1,7.7,20.2,nM
CHEMBL3950303,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CC[C@@H](CF)C4)ncn3)c2c1,8.57,2.7,nM
CHEMBL3922591,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CCCC(F)(F)C4)ncn3)c2c1,8.55,2.8,nM
CHEMBL3984978,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CCOC(C(F)(F)F)C4)ncn3)c2c1,8.07,8.6,nM
CHEMBL3890121,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CC[C@H](CO)C4)ncn3)c2c1,8.22,6.0,nM
CHEMBL3980002,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CC[C@@H](CO)C4)ncn3)c2c1,8.44,3.6,nM
CHEMBL3909835,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CCC(F)(F)C4)ncn3)c2c1,7.9,12.6,nM
CHEMBL3908720,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CCN(C)C(=O)C4)ncn3)c2c1,7.96,10.9,nM
CHEMBL3933137,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CC(OC)C4)ncn3)c2c1,8.25,5.6,nM
CHEMBL3896174,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CCN(C5CC5)CC4)ncn3)c2c1,8.39,4.1,nM
CHEMBL3924185,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4C[C@H](F)[C@@H](F)C4)ncn3)c2c1,8.1,7.9,nM
CHEMBL3920769,COCC1CN(c2cc(-c3n[nH]c4ccc(O[C@@H](C)COC)cc34)ncn2)CCO1,8.44,3.6,nM
CHEMBL3954935,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CC(F)(F)C4)ncn3)c2c1,8.12,7.6,nM
CHEMBL3985716,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4[C@H](C)COC[C@@H]4C)ncn3)c2c1,8.13,7.4,nM
CHEMBL3953703,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CCOC[C@@H]4C)ncn3)c2c1,8.22,6.0,nM
CHEMBL3914466,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CCc5oc(C)nc5C4)ncn3)c2c1,8.08,8.4,nM
CHEMBL3951097,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CCOC(C)(C)C4)ncn3)c2c1,8.28,5.3,nM
CHEMBL3963980,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CCC(F)(F)CC4)ncn3)c2c1,8.1,8.0,nM
CHEMBL3933018,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CCN5C(=O)OCC5C4)ncn3)c2c1,8.06,8.8,nM
CHEMBL3893444,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4C[C@H](OC)[C@@H](O)C4)ncn3)c2c1,7.7,19.8,nM
CHEMBL3962458,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4C[C@H](O)[C@@H](N(C)C)C4)ncn3)c2c1,8.18,6.6,nM
CHEMBL3964216,COC[C@H](C)Oc1ccc2[nH]nc(-c3cc(N4CCC5(CC4)CNC(=O)CO5)ncn3)c2c1,8.46,3.5,nM
CHEMBL3942557,N#Cc1cc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)ccn1,6.47,340.1,nM
CHEMBL3932528,c1nc(-c2n[nH]c3ccc(-c4ccc5ncnn5c4)cc23)cc(N2CCOCC2)n1,6.71,192.7,nM
CHEMBL3940938,c1cc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)ccn1,7.01,96.7,nM
CHEMBL3925427,Cc1noc(C)c1-c1ccc2[nH]nc(-c3cc(N4CCOCC4)ncn3)c2c1,7.31,48.7,nM
CHEMBL3949695,c1ncc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)cn1,7.39,40.7,nM
CHEMBL3898450,N#Cc1ccc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)cc1,6.82,149.8,nM
CHEMBL3926502,N#Cc1cccc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)c1,7.09,81.3,nM
CHEMBL3903928,CCN(CC)C(=O)c1ccc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)cc1,6.22,607.5,nM
CHEMBL3935418,O=S(=O)(c1ccc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)cc1)N1CCCC1,6.04,914.4,nM
CHEMBL3946347,COc1cnc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)cn1,6.57,271.5,nM
CHEMBL3975665,COc1cncc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)n1,7.74,18.3,nM
CHEMBL3909057,c1nc(-c2n[nH]c3ccc(-c4ccc5nncn5c4)cc23)cc(N2CCOCC2)n1,7.25,56.1,nM
CHEMBL3979339,Cn1nccc1-c1ccc2[nH]nc(-c3cc(N4CCOCC4)ncn3)c2c1,7.34,45.7,nM
CHEMBL3917993,COc1ncccc1-c1ccc2[nH]nc(-c3cc(N4CCOCC4)ncn3)c2c1,7.42,37.7,nM
CHEMBL3893499,Cc1nocc1-c1ccc2[nH]nc(-c3cc(N4CCOCC4)ncn3)c2c1,7.23,59.0,nM
CHEMBL3922699,COCCn1cc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)cn1,8.82,1.5,nM
CHEMBL3894715,COc1ccc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)cn1,7.51,31.2,nM
CHEMBL3903521,O=C(NCCO)c1ccc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)cc1,6.81,153.6,nM
CHEMBL3900144,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(-c5ccc6ncnn6c5)cc34)ncn2)C[C@H](C)O1,6.62,240.1,nM
CHEMBL3959543,COc1ncccc1-c1ccc2[nH]nc(-c3cc(N4C[C@@H](C)O[C@@H](C)C4)ncn3)c2c1,6.8,158.5,nM
CHEMBL3972366,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(-c5ccnn5C)cc34)ncn2)C[C@H](C)O1,7.49,32.1,nM
CHEMBL3958879,Cc1cncc(-c2ccc3[nH]nc(-c4cc(N5C[C@@H](C)O[C@@H](C)C5)ncn4)c3c2)c1,8.66,2.2,nM
CHEMBL3984092,Cc1nocc1-c1ccc2[nH]nc(-c3cc(N4C[C@@H](C)O[C@@H](C)C4)ncn3)c2c1,7.4,40.0,nM
CHEMBL3946757,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(-c5ccncc5)cc34)ncn2)C[C@H](C)O1,7.3,49.5,nM
CHEMBL3976073,COc1cnc(-c2ccc3[nH]nc(-c4cc(N5C[C@@H](C)O[C@@H](C)C5)ncn4)c3c2)cn1,7.2,63.4,nM
CHEMBL3967666,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(-c5cncnc5)cc34)ncn2)C[C@H](C)O1,7.52,30.3,nM
CHEMBL3971024,COc1ccc(-c2ccc3[nH]nc(-c4cc(N5C[C@@H](C)O[C@@H](C)C5)ncn4)c3c2)cn1,7.39,41.1,nM
CHEMBL3960093,COc1cncc(-c2ccc3[nH]nc(-c4cc(N5C[C@@H](C)O[C@@H](C)C5)ncn4)c3c2)n1,8.62,2.4,nM
CHEMBL3891016,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(-c5ccnc(C#N)c5)cc34)ncn2)C[C@H](C)O1,6.76,171.7,nM
CHEMBL3951356,Cc1ncc(-c2ccc3[nH]nc(-c4cc(N5C[C@@H](C)O[C@@H](C)C5)ncn4)c3c2)nc1C,7.76,17.4,nM
CHEMBL3977201,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(-c5cnc(N6CCCC6)s5)cc34)ncn2)C[C@H](C)O1,8.12,7.6,nM
CHEMBL3915706,COCCn1cc(-c2ccc3[nH]nc(-c4cc(N5C[C@@H](C)O[C@@H](C)C5)ncn4)c3c2)cn1,8.74,1.8,nM
CHEMBL3943668,COc1cc(-c2ccc3[nH]nc(-c4cc(N5C[C@@H](C)O[C@@H](C)C5)ncn4)c3c2)ccn1,6.81,155.1,nM
CHEMBL3928159,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(-c5ccc6nncn6c5)cc34)ncn2)C[C@H](C)O1,7.22,60.6,nM
CHEMBL3952380,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(-c5ccc(C(=O)NCCO)cc5)cc34)ncn2)C[C@H](C)O1,7.11,77.0,nM
CHEMBL3901269,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(-c5ccc(C#N)cc5)cc34)ncn2)C[C@H](C)O1,6.75,177.4,nM
CHEMBL3929219,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(-c5cccc(C#N)c5)cc34)ncn2)C[C@H](C)O1,7.32,47.9,nM
CHEMBL3895440,CCN(CC)C(=O)c1ccc(-c2ccc3[nH]nc(-c4cc(N5C[C@@H](C)O[C@@H](C)C5)ncn4)c3c2)cc1,6.07,847.1,nM
CHEMBL4114714,CC(C)=Cc1ccc2[nH]nc(-c3cc(N4CCO[C@H](C)C4)ncn3)c2c1,7.79,16.4,nM
CHEMBL3978210,CC(C)=Cc1ccc2[nH]nc(-c3cc(N4CCN(S(C)(=O)=O)CC4)ncn3)c2c1,7.54,28.8,nM
CHEMBL3931039,CC(C)=Cc1ccc2[nH]nc(-c3cc(N4CCN(C)CC4)ncn3)c2c1,7.48,32.9,nM
CHEMBL3899511,CC(C)=Cc1ccc2[nH]nc(-c3cc(N4CCN(C)C(=O)C4)ncn3)c2c1,7.44,36.2,nM
CHEMBL3890072,CC(C)=Cc1ccc2[nH]nc(-c3cc(N4C[C@@H](C)O[C@@H](C)C4)ncn3)c2c1,7.69,20.3,nM
CHEMBL3894116,CC(C)=Cc1ccc2[nH]nc(-c3cc(N4CCOCC4)ncn3)c2c1,7.79,16.4,nM
CHEMBL3932912,c1cncc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)c1,8.26,5.5,nM
CHEMBL3921038,CS(=O)(=O)N1CCN(c2cc(-c3n[nH]c4ccc(-c5cccnc5)cc34)ncn2)CC1,8.14,7.3,nM
CHEMBL3906216,FC1(F)CCN(c2cc(-c3n[nH]c4ccc(-c5ccoc5)cc34)ncn2)CC1,7.06,86.2,nM
CHEMBL3897489,FC1(F)CCN(c2cc(-c3n[nH]c4ccc(-c5ccsc5)cc34)ncn2)CC1,6.46,347.8,nM
CHEMBL3984439,FC1(F)CCN(c2cc(-c3n[nH]c4ccc(C5=CCNCC5)cc34)ncn2)CC1,6.92,119.7,nM
CHEMBL3933792,COc1ccncc1-c1ccc2[nH]nc(-c3cc(N4CCC(F)(F)CC4)ncn3)c2c1,8.18,6.66,nM
CHEMBL3936325,CC1(C)CC(=O)C=C(c2ccc3[nH]nc(-c4cc(N5CCC(F)(F)CC5)ncn4)c3c2)C1,8.15,7.08,nM
CHEMBL3927749,FC1(F)CCN(c2cc(-c3n[nH]c4ccc(-c5cc[nH]n5)cc34)ncn2)CC1,8.67,2.16,nM
CHEMBL3923796,FC1(F)CCN(c2cc(-c3n[nH]c4ccc(-c5cn[nH]c5)cc34)ncn2)CC1,8.24,5.69,nM
CHEMBL3954911,c1nc(-c2n[nH]c3ccc(-c4ccoc4)cc23)cc(N2CCOCC2)n1,7.72,19.01,nM
CHEMBL3980416,c1nc(-c2n[nH]c3ccc(-c4ccsc4)cc23)cc(N2CCOCC2)n1,7.44,36.4,nM
CHEMBL3942757,Cc1ncc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)s1,8.66,2.2,nM
CHEMBL3972368,CC1(C)CC(=O)C=C(c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)C1,8.79,1.63,nM
CHEMBL3968941,C1=C(c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)CCNC1,7.14,71.6,nM
CHEMBL3960072,COc1ccncc1-c1ccc2[nH]nc(-c3cc(N4CCOCC4)ncn3)c2c1,8.76,1.72,nM
CHEMBL3932649,c1cc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)[nH]n1,8.58,2.63,nM
CHEMBL3954916,Cc1ccc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)cc1,6.6,251.1,nM
CHEMBL3963291,c1nc(-c2n[nH]c3ccc(-c4cn[nH]c4)cc23)cc(N2CCOCC2)n1,8.64,2.3,nM
CHEMBL3910233,O=C1C=C(c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)CCC1,8.79,1.63,nM
CHEMBL3946947,Clc1cc(-c2ccc3[nH]nc(-c4cc(N5CCOCC5)ncn4)c3c2)ccn1,6.57,266.5,nM
CHEMBL3919142,Cc1n[nH]c(C)c1-c1ccc2[nH]nc(-c3cc(N4CCOCC4)ncn3)c2c1,8.59,2.58,nM
CHEMBL3955660,COc1ccncc1-c1ccc2[nH]nc(-c3cc(N4CCN(S(C)(=O)=O)CC4)ncn3)c2c1,8.8,1.58,nM
CHEMBL3931569,CC(C)N1CCN(c2cc(-c3n[nH]c4ccc(-c5cccs5)cc34)ncn2)CC1,7.21,61.5,nM
CHEMBL3967800,CC(C)N1CCN(c2cc(-c3n[nH]c4ccc(-c5ccoc5)cc34)ncn2)CC1,8.04,9.03,nM
CHEMBL3938243,COc1ccncc1-c1ccc2[nH]nc(-c3cc(N4CCN(C(C)C)CC4)ncn3)c2c1,8.9,1.26,nM
CHEMBL3915861,CC(C)N1CCN(c2cc(-c3n[nH]c4ccc(-c5cn[nH]c5)cc34)ncn2)CC1,9.02,0.96,nM
CHEMBL3943811,CC(C)N1CCN(c2cc(-c3n[nH]c4ccc(-c5ccn[nH]5)cc34)ncn2)CC1,8.63,2.34,nM
CHEMBL3921329,COc1ccncc1-c1ccc2[nH]nc(-c3cc(N4C[C@@H](C)O[C@@H](C)C4)ncn3)c2c1,9.12,0.75,nM
CHEMBL3981433,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(-c5cn[nH]c5)cc34)ncn2)C[C@H](C)O1,8.87,1.35,nM
CHEMBL3957927,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(-c5ccn[nH]5)cc34)ncn2)C[C@H](C)O1,8.84,1.44,nM
CHEMBL4107421,Cc1n[nH]c(C)c1-c1ccc2[nH]nc(-c3cc(N4CCO[C@H](C)C4)ncn3)c2c1,8.49,3.2,nM
CHEMBL4114275,CC(C)Cc1ccc2[nH]nc(-c3cc(N4CCOCC4)ncn3)c2c1,7.25,56.0,nM
CHEMBL4060044,c1ccc2c(-c3cc(N4CCOCC4)ncn3)[nH]nc2c1,6.87,134.3,nM
CHEMBL3979676,COc1cccc(-c2ccnc3[nH]cc(C#N)c23)c1,6.5925,201.0,nM
CHEMBL3912951,Cc1cccc(-c2ccnc3[nH]cc(C#N)c23)c1,6.74,195.0,nM
CHEMBL3959637,CCc1cccc(-c2ccnc3[nH]cc(C#N)c23)c1,6.59,252.0,nM
CHEMBL3928607,N#Cc1c[nH]c2nccc(-c3ccsc3)c12,5.9775,851.0,nM
CHEMBL3950909,N#Cc1c[nH]c2nccc(-c3ccc(CN4CCOCC4)cc3)c12,5.57,1308.0,nM
CHEMBL3923178,N#Cc1c[nH]c2nccc(-c3ccn(CN4CCOCC4)c3)c12,5.800000000000001,650.0,nM
CHEMBL3975772,Cc1cc(-c2ccnc3[nH]cc(C#N)c23)ccc1CN1CCOCC1,6.66,78.0,nM
CHEMBL3949880,Cc1cc(-c2ccnc3[nH]cc(C#N)c23)ccc1CN(C)C,6.4,288.0,nM
CHEMBL3967289,CCc1cc(-c2ccnc3[nH]cc(C#N)c23)ccc1CN1CCOCC1,7.205,26.0,nM
CHEMBL3937634,COc1cc(-c2ccnc3[nH]cc(C#N)c23)ccc1CN1CCOCC1,6.425,154.0,nM
CHEMBL3896115,N#Cc1c[nH]c2nc(N)cc(-c3ccccc3)c12,6.7225,240.0,nM
CHEMBL3939513,Cn1ccc(Nc2cc(-c3ccccc3)c3c(C#N)c[nH]c3n2)n1,7.096666666666667,58.0,nM
CHEMBL3980700,Cc1cc(-c2cc(Nc3ccn(C)n3)nc3[nH]cc(C#N)c23)ccc1CN1CCOCC1,8.7,1.0,nM
CHEMBL3907032,Cn1cc(Nc2cc(-c3ccccc3)c3c(C#N)c[nH]c3n2)cn1,6.9,164.0,nM
CHEMBL3925092,N#Cc1c[nH]c2nc(Nc3ccccn3)cc(-c3ccccc3)c12,6.375,527.0,nM
CHEMBL3939512,Cc1cncc(-c2cc(Nc3nn(C)cc3C(F)(F)F)nc3[nH]cc(C#N)c23)c1,6.37,509.0,nM
CHEMBL3930527,Cc1ccnc(-c2cc(Nc3nn(C)cc3Cl)nc3[nH]cc(C#N)c23)c1,6.755,215.0,nM
CHEMBL3961481,Cc1cccc(-c2cc(Nc3nn(C)cc3C)nc3[nH]cc(C#N)c23)n1,7.19,50.0,nM
CHEMBL3905887,Cc1cccc(-c2cc(Nc3nn(C)cc3C(F)(F)F)nc3[nH]cc(C#N)c23)n1,6.325,575.0,nM
CHEMBL3933899,Cc1cncc(-c2cc(Nc3ccn(C)n3)nc3[nH]cc(C#N)c23)c1,7.368333333333333,37.0,nM
