molecule_chembl_id,canonical_smiles,pchembl_value,bioactivity_class,smiles_clean,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL4443245,O=C(Nc1ccnnc1)c1cc(N2CCCC2)ccc1OCc1ccccc1,7.7,1,O=C(Nc1ccnnc1)c1cc(N2CCCC2)ccc1OCc1ccccc1,374.4440000000001,3.908100000000003,1,5
CHEMBL4450254,O=C(Nc1ccnnc1)c1cc(N2CC(F)(F)C2)ccc1OCc1ccccc1,7.9,1,O=C(Nc1ccnnc1)c1cc(N2CC(F)(F)C2)ccc1OCc1ccccc1,396.3970000000001,3.763200000000003,1,5
CHEMBL4467262,O=C(Nc1ccnnc1)c1cc(N2CC(F)C2)ccc1OCc1ccccc1,7.6,1,O=C(Nc1ccnnc1)c1cc(N2CC(F)C2)ccc1OCc1ccccc1,378.4070000000001,3.466000000000002,1,5
CHEMBL4576899,O=C(Nc1ccnnc1)c1cc(C(F)(F)F)ccc1OCc1ccccc1,7.8,1,O=C(Nc1ccnnc1)c1cc(C(F)(F)F)ccc1OCc1ccccc1,373.3340000000001,4.326700000000002,1,4
CHEMBL4560969,N#Cc1cccc(NC(=O)c2cc(C(F)(F)F)ccc2OCc2ccc(F)cc2)c1,8.1,1,N#Cc1cccc(NC(=O)c2cc(C(F)(F)F)ccc2OCc2ccc(F)cc2)c1,414.3580000000001,5.547480000000003,1,3
CHEMBL4452797,O=C(Nc1cccc(F)c1)c1cc(C(F)(F)F)ccc1OCc1ccc(F)cc1,7.5,1,O=C(Nc1cccc(F)c1)c1cc(C(F)(F)F)ccc1OCc1ccc(F)cc1,407.3380000000001,5.814900000000003,1,2
CHEMBL4445334,O=C(Nc1cccc(Cl)c1)c1cc(C(F)(F)F)ccc1OCc1ccccc1,7.6,1,O=C(Nc1cccc(Cl)c1)c1cc(C(F)(F)F)ccc1OCc1ccccc1,405.8030000000001,6.190100000000003,1,2
CHEMBL4582595,O=C(Nc1cccc(Cl)c1)c1cc(C(F)(F)F)ccc1OCc1ccc(F)cc1,7.9,1,O=C(Nc1cccc(Cl)c1)c1cc(C(F)(F)F)ccc1OCc1ccc(F)cc1,423.7930000000001,6.329200000000003,1,2
CHEMBL4465007,O=C(Nc1cccnc1)c1cc(C(F)(F)F)ccc1OCc1ccccc1,7.9,1,O=C(Nc1cccnc1)c1cc(C(F)(F)F)ccc1OCc1ccccc1,372.34600000000006,4.931700000000003,1,3
CHEMBL4565316,O=C(Nc1nc2ccccc2s1)c1ccc(N2CCOCC2)cc1,6.16,1,O=C(Nc1nc2ccccc2s1)c1ccc(N2CCOCC2)cc1,339.42000000000013,3.385200000000002,1,5
CHEMBL4527232,COc1ccc2nc(NC(=O)c3ccc(N4CCOCC4)cc3)sc2c1,6.43,1,COc1ccc2nc(NC(=O)c3ccc(N4CCOCC4)cc3)sc2c1,369.44600000000014,3.3938000000000024,1,6
CHEMBL4450247,O=C(Nc1nc2ccc(C(F)(F)F)cc2s1)c1ccc(N2CCOCC2)cc1,5.64,0,O=C(Nc1nc2ccc(C(F)(F)F)cc2s1)c1ccc(N2CCOCC2)cc1,407.4170000000002,4.4040000000000035,1,5
CHEMBL4445322,Cc1ccc2nc(NC(=O)c3ccc(N4CCOCC4)cc3)sc2c1,6.32,1,Cc1ccc2nc(NC(=O)c3ccc(N4CCOCC4)cc3)sc2c1,353.44700000000006,3.693620000000003,1,5
