molecule_chembl_id,canonical_smiles,pchembl_value,bioactivity_class,smiles_clean,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL98360,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cc(Br)ccc2N1,6.1,1,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cc(Br)ccc2N1,406.077,4.854500000000002,2,1
CHEMBL98554,O=C1Cc2c([nH]c3cc(Br)ccc23)-c2ccccc2N1,6.85,1,O=C1Cc2c([nH]c3cc(Br)ccc23)-c2ccccc2N1,327.181,4.092000000000002,2,1
CHEMBL332678,CC(=O)OCn1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,7.12,1,CC(=O)OCn1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,399.2440000000002,4.086000000000002,1,4
CHEMBL121957,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cc(I)ccc2N1,5.66,0,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cc(I)ccc2N1,442.178,4.952900000000001,2,1
CHEMBL99037,O=C1Cc2c([nH]c3ccc(F)cc23)-c2ccccc2N1,7.1,1,O=C1Cc2c([nH]c3ccc(F)cc23)-c2ccccc2N1,266.275,3.4686000000000012,2,1
CHEMBL328194,COc1cc2c(cc1OC)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,7.12,1,COc1cc2c(cc1OC)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,376.3340000000001,4.365500000000003,2,3
CHEMBL324064,C=C(C)n1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,5.4,0,C=C(C)n1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,367.24600000000004,5.056000000000004,1,2
CHEMBL98153,O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2ccccc2N1,7.62,1,O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2ccccc2N1,282.73,3.9829000000000017,2,1
CHEMBL319373,COc1cc2c(cc1OC)-c1[nH]c3ccc(Br)cc3c1CC(=O)N2,7.0,1,COc1cc2c(cc1OC)-c1[nH]c3ccc(Br)cc3c1CC(=O)N2,387.2330000000001,4.109200000000002,2,3
CHEMBL116545,COc1ccc2c(c1)NC(=O)Cc1c-2[nH]c2ccc([N+](=O)[O-])cc12,7.16,1,COc1ccc2c(c1)NC(=O)Cc1c-2[nH]c2ccc([N+](=O)[O-])cc12,323.30800000000005,3.2463000000000006,2,4
CHEMBL331000,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccc(O)cc2N1,7.75,1,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccc(O)cc2N1,343.18,3.797600000000001,3,2
CHEMBL318471,O=C1Cc2c([nH]c3c(Cl)cccc23)-c2ccccc2N1,6.7,1,O=C1Cc2c([nH]c3c(Cl)cccc23)-c2ccccc2N1,282.73,3.9829000000000017,2,1
CHEMBL331190,COc1cc2c(cc1OC)-c1[nH]c3ccc([N+](=O)[O-])cc3c1CC(=O)N2,7.89,1,COc1cc2c(cc1OC)-c1[nH]c3ccc([N+](=O)[O-])cc3c1CC(=O)N2,353.3340000000001,3.254900000000001,2,5
CHEMBL334084,COc1ccc2c(c1)NC(=O)Cc1c-2[nH]c2ccc(C(F)(F)F)cc12,6.62,1,COc1ccc2c(c1)NC(=O)Cc1c-2[nH]c2ccc(C(F)(F)F)cc12,346.308,4.356900000000002,2,2
CHEMBL121492,N#CCCc1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,7.48,1,N#CCCc1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,369.3460000000001,4.8044800000000025,2,2
CHEMBL329063,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cc(O)c(O)cc2N1,6.92,1,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cc(O)c(O)cc2N1,359.17900000000003,3.5032000000000014,4,3
